image_path,mask_path
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000164.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000164.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000165.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000165.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000166.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000166.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000167.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000167.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000168.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000168.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000169.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000169.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000170.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000170.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000171.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000171.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000172.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000172.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000173.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000173.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000174.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000174.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000175.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000175.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000176.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000176.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000177.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000177.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000178.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000178.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000179.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000179.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000180.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000180.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000181.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000181.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000182.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000182.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000183.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000183.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000184.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000184.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000185.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000185.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000186.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000186.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000187.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000187.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000188.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000188.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000189.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000189.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000190.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000190.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000191.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000191.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000192.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000192.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000193.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000193.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000194.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000194.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000195.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000195.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000196.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000196.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000197.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000197.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000198.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000198.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000199.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000199.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000200.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000200.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000201.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000201.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000202.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000202.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000203.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000203.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000204.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000204.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000205.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000205.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000206.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000206.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000207.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000207.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000208.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000208.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000209.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000209.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000210.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000210.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000211.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000211.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000212.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000212.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000213.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000213.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000214.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000214.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000215.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000215.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000216.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000216.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000217.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000217.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000218.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000218.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000219.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000219.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000220.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000220.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000221.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000221.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000222.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000222.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000223.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000223.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000224.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000224.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000225.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000225.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000226.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000226.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000227.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000227.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000228.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000228.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000229.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000229.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000230.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000230.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000231.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000231.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000232.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000232.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000233.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000233.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000234.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000234.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000235.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000235.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000236.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000236.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000237.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000237.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000238.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000238.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000239.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000239.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000240.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000240.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000241.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000241.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000242.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000242.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000243.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000243.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000244.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000244.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000245.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000245.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000246.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000246.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000247.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000247.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000248.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000248.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000249.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000249.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000250.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000250.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000251.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000251.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000252.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000252.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000253.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000253.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000254.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000254.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000255.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000255.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000256.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000256.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000257.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000257.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000258.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000258.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000259.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000259.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000260.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000260.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000261.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000261.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000262.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000262.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000263.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000263.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000264.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000264.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000265.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000265.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000266.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000266.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000267.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000267.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000268.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000268.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000269.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000269.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000270.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000270.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000271.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000271.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000272.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000272.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000273.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000273.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000274.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000274.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000275.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000275.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000276.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000276.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000277.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000277.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000278.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000278.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000279.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000279.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000280.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000280.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000281.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000281.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000282.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000282.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000283.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000283.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000284.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000284.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000285.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000285.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000286.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000286.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000287.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000287.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000288.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000288.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000289.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000289.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000290.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000290.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000291.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000291.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000292.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000292.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000293.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000293.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000294.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000294.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000295.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000295.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000296.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000296.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000297.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000297.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000298.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000298.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000299.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_000299.png
