filename,width,height,x_1,y_1,x_2,y_2
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000225.jpg,512,512,52.5,341.5,119.0,145.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000226.jpg,512,512,155.5,165.5,119.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000227.jpg,512,512,30.5,63.0,65.0,40.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000228.jpg,512,512,41.5,249.5,41.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000229.jpg,512,512,135.5,278.5,75.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000230.jpg,512,512,116.0,338.5,67.5,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000231.jpg,512,512,165.5,64.5,82.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000232.jpg,512,512,245.5,162.5,60.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000233.jpg,512,512,201.5,247.5,83.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000234.jpg,512,512,212.5,263.5,37.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000235.jpg,512,512,320.5,144.5,154.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000236.jpg,512,512,399.5,414.5,47.0,34.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000237.jpg,512,512,178.5,309.5,82.0,29.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000238.jpg,512,512,245.5,446.5,54.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000239.jpg,512,512,255.5,44.5,34.0,129.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000240.jpg,512,512,317.5,167.5,59.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000241.jpg,512,512,380.5,85.5,71.0,89.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000242.jpg,512,512,251.5,270.5,100.0,133.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000243.jpg,512,512,304.5,291.5,101.0,94.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000244.jpg,512,512,343.5,174.5,83.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000245.jpg,512,512,60.5,188.5,57.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000246.jpg,512,512,198.5,315.5,68.0,41.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000247.jpg,512,512,102.5,240.5,55.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000248.jpg,512,512,137.5,123.5,106.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000249.jpg,512,512,403.5,185.5,86.5,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000250.jpg,512,512,328.5,261.5,78.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000251.jpg,512,512,274.5,292.5,81.0,119.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000252.jpg,512,512,66.5,296.5,46.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000253.jpg,512,512,39.5,12.5,112.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000254.jpg,512,512,417.5,34.5,71.0,41.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000255.jpg,512,512,171.5,378.5,76.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000256.jpg,512,512,248.5,315.5,139.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000257.jpg,512,512,201.5,98.5,100.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000258.jpg,512,512,296.5,351.5,85.0,96.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000259.jpg,512,512,147.5,285.5,68.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000260.jpg,512,512,143.5,332.5,71.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000261.jpg,512,512,465.5,261.5,24.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000262.jpg,512,512,268.5,336.5,70.0,24.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000263.jpg,512,512,226.5,203.5,31.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000264.jpg,512,512,293.5,276.5,117.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000265.jpg,512,512,122.5,69.5,138.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000266.jpg,512,512,282.5,221.5,78.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000267.jpg,512,512,36.5,129.5,59.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000268.jpg,512,512,340.5,258.5,81.0,31.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000269.jpg,512,512,263.5,239.5,51.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000270.jpg,512,512,83.5,391.5,183.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000271.jpg,512,512,206.5,285.5,85.0,132.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000272.jpg,512,512,292.5,375.5,94.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000273.jpg,512,512,105.5,196.5,87.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000274.jpg,512,512,48.5,116.5,52.0,118.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000275.jpg,512,512,245.5,97.5,89.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000276.jpg,512,512,160.5,274.5,68.0,90.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000277.jpg,512,512,376.5,157.5,46.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000278.jpg,512,512,134.5,208.5,96.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000279.jpg,512,512,130.5,433.5,83.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000280.jpg,512,512,409.5,224.5,30.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000281.jpg,512,512,197.5,87.5,57.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000282.jpg,512,512,202.5,266.5,41.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000283.jpg,512,512,377.5,116.5,62.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000284.jpg,512,512,29.5,444.0,53.0,27.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000285.jpg,512,512,26.5,120.5,41.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000286.jpg,512,512,161.5,315.5,95.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000287.jpg,512,512,386.5,315.5,49.0,94.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000288.jpg,512,512,58.5,290.5,79.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000289.jpg,512,512,409.5,418.5,89.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000290.jpg,512,512,220.5,302.5,51.0,34.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000291.jpg,512,512,33.5,227.5,37.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000292.jpg,512,512,178.5,294.5,47.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000293.jpg,512,512,259.5,333.5,32.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000294.jpg,512,512,387.5,42.5,59.0,96.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000295.jpg,512,512,72.5,194.5,121.0,176.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000296.jpg,512,512,265.5,387.5,60.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000297.jpg,512,512,87.5,253.5,109.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000298.jpg,512,512,239.5,88.5,32.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000299.jpg,512,512,22.5,237.5,155.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000300.jpg,512,512,263.5,234.5,47.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000301.jpg,512,512,362.5,81.5,33.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000302.jpg,512,512,180.5,162.0,105.0,20.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000303.jpg,512,512,105.5,220.5,139.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000304.jpg,512,512,161.5,95.5,66.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000305.jpg,512,512,290.5,250.5,26.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000306.jpg,512,512,252.5,62.5,77.0,100.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000307.jpg,512,512,153.5,350.5,63.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000308.jpg,512,512,97.5,391.5,92.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000309.jpg,512,512,40.5,119.5,61.5,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000310.jpg,512,512,265.5,156.5,43.0,114.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000311.jpg,512,512,22.5,117.5,79.0,26.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000312.jpg,512,512,319.5,234.5,48.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000313.jpg,512,512,274.5,111.5,56.0,124.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000314.jpg,512,512,401.5,66.5,93.0,142.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000315.jpg,512,512,44.5,241.5,63.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000316.jpg,512,512,236.5,82.5,66.0,156.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000317.jpg,512,512,219.5,290.5,83.0,89.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000318.jpg,512,512,162.5,145.5,62.0,128.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000319.jpg,512,512,326.5,234.5,36.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000320.jpg,512,512,214.5,319.5,65.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000321.jpg,512,512,79.5,158.5,72.0,98.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000322.jpg,512,512,324.5,122.5,45.0,128.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000323.jpg,512,512,274.5,231.5,35.0,90.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000324.jpg,512,512,169.5,121.5,106.0,102.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000325.jpg,512,512,210.5,75.5,116.0,62.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000326.jpg,512,512,385.5,76.5,65.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000327.jpg,512,512,363.5,251.5,47.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000328.jpg,512,512,17.5,233.5,115.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000329.jpg,512,512,280.5,137.5,33.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000330.jpg,512,512,319.5,98.5,77.0,150.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000331.jpg,512,512,307.5,81.5,30.0,108.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000332.jpg,512,512,342.5,336.5,106.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000333.jpg,512,512,382.5,233.5,32.0,105.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000334.jpg,512,512,35.5,262.5,40.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000335.jpg,512,512,366.5,413.5,59.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000336.jpg,512,512,276.5,391.5,95.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000337.jpg,512,512,271.5,361.5,69.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000338.jpg,512,512,68.5,80.5,57.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000339.jpg,512,512,284.5,23.5,87.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000340.jpg,512,512,166.5,217.5,80.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000341.jpg,512,512,364.5,279.5,60.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000342.jpg,512,512,322.5,168.5,43.0,100.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000343.jpg,512,512,206.5,343.5,98.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000344.jpg,512,512,84.5,164.5,48.0,68.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000345.jpg,512,512,122.5,385.5,63.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000346.jpg,512,512,244.5,358.5,99.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000347.jpg,512,512,63.5,341.5,49.0,16.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000348.jpg,512,512,200.5,97.5,143.0,154.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000349.jpg,512,512,344.5,269.5,80.5,107.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000350.jpg,512,512,189.5,351.5,83.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000351.jpg,512,512,285.5,214.5,121.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000352.jpg,512,512,331.5,387.5,54.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000353.jpg,512,512,57.5,111.5,60.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000354.jpg,512,512,243.0,442.5,50.5,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000355.jpg,512,512,42.5,296.5,76.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000356.jpg,512,512,253.5,275.5,49.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000357.jpg,512,512,82.5,71.5,51.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000358.jpg,512,512,256.5,299.5,57.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000359.jpg,512,512,110.5,67.5,74.0,151.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000360.jpg,512,512,98.5,269.5,74.0,118.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000361.jpg,512,512,187.5,149.5,30.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000362.jpg,512,512,110.5,189.5,75.5,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000363.jpg,512,512,159.5,140.5,47.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000364.jpg,512,512,383.5,52.5,64.0,96.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000365.jpg,512,512,204.5,110.5,112.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000366.jpg,512,512,202.5,101.5,38.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000367.jpg,512,512,295.5,58.5,56.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000368.jpg,512,512,130.5,201.5,27.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000369.jpg,512,512,400.5,367.5,58.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000370.jpg,512,512,209.5,76.5,126.0,126.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000371.jpg,512,512,68.5,303.5,150.0,108.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000372.jpg,512,512,64.5,33.5,54.0,18.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000373.jpg,512,512,379.5,324.5,67.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000374.jpg,512,512,131.5,287.5,37.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000375.jpg,512,512,98.5,92.5,35.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000376.jpg,512,512,331.5,253.5,140.0,127.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000377.jpg,512,512,339.5,52.5,80.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000378.jpg,512,512,409.5,410.5,62.0,75.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000379.jpg,512,512,407.5,289.5,79.0,67.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000380.jpg,512,512,296.5,362.5,70.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000381.jpg,512,512,53.5,50.5,121.0,129.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000382.jpg,512,512,268.5,427.5,73.0,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000383.jpg,512,512,144.5,171.5,86.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000384.jpg,512,512,129.5,247.5,32.0,101.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000385.jpg,512,512,49.5,219.5,58.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000386.jpg,512,512,187.5,56.5,30.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000387.jpg,512,512,226.5,220.5,56.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000388.jpg,512,512,70.5,165.5,107.0,90.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000389.jpg,512,512,240.5,215.5,78.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000390.jpg,512,512,333.5,62.5,65.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000391.jpg,512,512,82.5,185.5,144.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000392.jpg,512,512,204.5,142.5,26.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000393.jpg,512,512,163.5,465.5,26.0,39.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000394.jpg,512,512,236.5,116.5,111.0,99.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000395.jpg,512,512,218.5,322.5,34.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000396.jpg,512,512,264.5,152.5,140.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000397.jpg,512,512,284.5,217.5,25.0,98.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000398.jpg,512,512,118.5,318.5,33.0,105.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000399.jpg,512,512,137.5,111.5,30.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000400.jpg,512,512,134.5,202.5,136.0,130.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000401.jpg,512,512,187.5,262.5,56.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000402.jpg,512,512,121.5,367.5,73.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000403.jpg,512,512,444.5,349.5,41.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000404.jpg,512,512,307.5,169.5,69.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000405.jpg,512,512,264.5,315.5,50.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000406.jpg,512,512,111.5,167.5,76.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000407.jpg,512,512,105.5,306.5,57.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000408.jpg,512,512,390.5,73.5,97.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000409.jpg,512,512,241.5,173.5,50.0,121.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000410.jpg,512,512,57.5,188.5,45.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000411.jpg,512,512,41.5,244.5,77.0,108.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000412.jpg,512,512,146.5,168.5,43.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000413.jpg,512,512,104.5,347.5,102.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000414.jpg,512,512,396.5,90.5,44.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000415.jpg,512,512,276.5,216.5,44.0,105.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000416.jpg,512,512,266.5,247.5,85.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000417.jpg,512,512,156.5,305.5,91.0,143.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000418.jpg,512,512,229.5,301.5,79.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000419.jpg,512,512,40.5,204.5,110.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000420.jpg,512,512,312.5,220.5,66.0,41.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000421.jpg,512,512,274.5,118.5,203.0,61.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000422.jpg,512,512,41.5,111.5,76.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000423.jpg,512,512,241.5,233.5,84.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000424.jpg,512,512,100.5,53.5,49.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000425.jpg,512,512,394.5,224.5,67.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000426.jpg,512,512,280.5,337.5,38.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000427.jpg,512,512,388.5,218.5,48.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000428.jpg,512,512,283.5,54.5,47.0,135.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000429.jpg,512,512,53.5,425.5,39.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000430.jpg,512,512,305.5,159.5,46.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000431.jpg,512,512,307.5,44.5,100.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00000432.jpg,512,512,158.5,132.5,135.0,30.0
